,Step_Time(s),Time(h),Current(A),Voltage(V),Cycle,Step_Index,Discharge_Capacity(Ah),Charge_Capacity(Ah)
282,16860.0,4.683333333333334,-0.1666666666666666,3.6658366016354575,0.0,2.0,0.0,0.4499999999999991
283,16920.0,4.7,-0.1666666666666666,3.666631575101439,0.0,2.0,0.0,0.4527777777777769
284,16980.0,4.716666666666667,-0.1666666666666666,3.667426464672044,0.0,2.0,0.0,0.45555555555555466
285,17040.0,4.733333333333333,-0.1666666666666666,3.668221219251521,0.0,2.0,0.0,0.4583333333333325
286,17100.0,4.75,-0.1666666666666666,3.669015786009237,0.0,2.0,0.0,0.46111111111111025
287,17160.0,4.766666666666667,-0.1666666666666666,3.66981011096932,0.0,2.0,0.0,0.463888888888888
288,17220.0,4.783333333333333,-0.1666666666666666,3.670604139359996,0.0,2.0,0.0,0.46666666666666584
289,17280.0,4.8,-0.1666666666666666,3.6713978156601454,0.0,2.0,0.0,0.4694444444444436
290,17340.0,4.816666666666666,-0.1666666666666666,3.672191082785516,0.0,2.0,0.0,0.4722222222222214
291,17400.0,4.833333333333333,-0.1666666666666666,3.672983883389144,0.0,2.0,0.0,0.4749999999999992
292,17460.0,4.85,-0.1666666666666666,3.673776159534143,0.0,2.0,0.0,0.47777777777777697
293,17520.0,4.866666666666666,-0.1666666666666666,3.674567852802403,0.0,2.0,0.0,0.48055555555555474
294,17580.0,4.883333333333334,-0.1666666666666666,3.6753589046762136,0.0,2.0,0.0,0.48333333333333256
295,17640.0,4.9,-0.1666666666666666,3.676149255937475,0.0,2.0,0.0,0.48611111111111033
296,17700.0,4.916666666666667,-0.1666666666666666,3.676938847224067,0.0,2.0,0.0,0.4888888888888881
297,17760.0,4.933333333333334,-0.1666666666666666,3.677727619348856,0.0,2.0,0.0,0.4916666666666659
298,17820.0,4.95,-0.1666666666666666,3.678515513322631,0.0,2.0,0.0,0.4944444444444437
299,17880.0,4.966666666666667,-0.1666666666666666,3.679302469542944,0.0,2.0,0.0,0.49722222222222145
300,17940.0,4.983333333333333,-0.1666666666666666,3.680088429037072,0.0,2.0,0.0,0.4999999999999993
301,18000.0,5.0,-0.1666666666666666,3.680873333121444,0.0,2.0,0.0,0.502777777777777
302,18060.0,5.016666666666667,-0.1666666666666666,3.6816571234850857,0.0,2.0,0.0,0.5055555555555549
303,18120.0,5.033333333333333,-0.1666666666666666,3.682439742535889,0.0,2.0,0.0,0.5083333333333326
304,18180.0,5.05,-0.1666666666666666,3.683221132798232,0.0,2.0,0.0,0.5111111111111104
305,18240.0,5.066666666666666,-0.1666666666666666,3.68400123742874,0.0,2.0,0.0,0.5138888888888882
306,18300.0,5.083333333333333,-0.1666666666666666,3.684780000500125,0.0,2.0,0.0,0.5166666666666659
307,18360.0,5.1,-0.1666666666666666,3.685557366998992,0.0,2.0,0.0,0.5194444444444437
308,18420.0,5.116666666666666,-0.1666666666666666,3.686333282025178,0.0,2.0,0.0,0.5222222222222216
309,18480.0,5.133333333333334,-0.1666666666666666,3.687107691962476,0.0,2.0,0.0,0.5249999999999994
310,18540.0,5.15,-0.1666666666666666,3.687880544127578,0.0,2.0,0.0,0.5277777777777771
311,18600.0,5.166666666666667,-0.1666666666666666,3.6886517868266058,0.0,2.0,0.0,0.5305555555555549
312,18660.0,5.183333333333334,-0.1666666666666666,3.6894213696616736,0.0,2.0,0.0,0.5333333333333327
313,18720.0,5.2,-0.1666666666666666,3.690189242933165,0.0,2.0,0.0,0.5361111111111103
314,18780.0,5.216666666666667,-0.1666666666666666,3.690955358108989,0.0,2.0,0.0,0.5388888888888881
315,18840.0,5.233333333333333,-0.1666666666666666,3.691719668070253,0.0,2.0,0.0,0.5416666666666659
316,18900.0,5.25,-0.1666666666666666,3.692482127084296,0.0,2.0,0.0,0.5444444444444435
317,18960.0,5.266666666666667,-0.1666666666666666,3.693242690023497,0.0,2.0,0.0,0.5472222222222213
318,19020.0,5.283333333333333,-0.1666666666666666,3.6940013134519423,0.0,2.0,0.0,0.549999999999999
319,19080.0,5.3,-0.1666666666666666,3.6947579552686816,0.0,2.0,0.0,0.5527777777777767
320,19140.0,5.316666666666666,-0.1666666666666666,3.695512574737958,0.0,2.0,0.0,0.5555555555555545
321,19200.0,5.333333333333333,-0.1666666666666666,3.69626513275452,0.0,2.0,0.0,0.5583333333333322
322,19260.0,5.35,-0.1666666666666666,3.697015591258263,0.0,2.0,0.0,0.5611111111111099
323,19320.0,5.366666666666666,-0.1666666666666666,3.697763913654184,0.0,2.0,0.0,0.5638888888888877
324,19380.0,5.383333333333334,-0.1666666666666666,3.6985100650198186,0.0,2.0,0.0,0.5666666666666653
325,19440.0,5.4,-0.1666666666666666,3.699254012056461,0.0,2.0,0.0,0.5694444444444431
326,19500.0,5.416666666666667,-0.1666666666666666,3.699995722337326,0.0,2.0,0.0,0.5722222222222209
327,19560.0,5.433333333333334,-0.1666666666666666,3.700735165303012,0.0,2.0,0.0,0.5749999999999985
328,19620.0,5.45,-0.1666666666666666,3.701472311905723,0.0,2.0,0.0,0.5777777777777763
329,19680.0,5.466666666666667,-0.1666666666666666,3.702207134616441,0.0,2.0,0.0,0.580555555555554
330,19740.0,5.483333333333333,-0.1666666666666666,3.7029396076505527,0.0,2.0,0.0,0.5833333333333317
331,19800.0,5.5,-0.1666666666666666,3.703669706403652,0.0,2.0,0.0,0.5861111111111095
332,19860.0,5.516666666666667,-0.1666666666666666,3.7043974078227135,0.0,2.0,0.0,0.5888888888888871
333,19920.0,5.533333333333333,-0.1666666666666666,3.7051226905781727,0.0,2.0,0.0,0.5916666666666649
334,19980.0,5.55,-0.1666666666666666,3.705845534998512,0.0,2.0,0.0,0.5944444444444427
335,20040.0,5.566666666666666,-0.1666666666666666,3.7065659223577554,0.0,2.0,0.0,0.5972222222222203
336,20100.0,5.583333333333333,-0.1666666666666666,3.707283835777395,0.0,2.0,0.0,0.5999999999999981
337,20160.0,5.6,-0.1666666666666666,3.707999259879335,0.0,2.0,0.0,0.6027777777777759
338,20220.0,5.616666666666666,-0.1666666666666666,3.70871218077519,0.0,2.0,0.0,0.6055555555555535
339,20280.0,5.633333333333334,-0.1666666666666666,3.709422586256344,0.0,2.0,0.0,0.6083333333333313
340,20340.0,5.65,-0.1666666666666666,3.710130465259679,0.0,2.0,0.0,0.611111111111109
341,20400.0,5.666666666666667,-0.1666666666666666,3.710835808193225,0.0,2.0,0.0,0.6138888888888867
342,20460.0,5.683333333333334,-0.1666666666666666,3.711538607077822,0.0,2.0,0.0,0.6166666666666645
343,20520.0,5.7,-0.1666666666666666,3.71223885547144,0.0,2.0,0.0,0.6194444444444421
344,20580.0,5.716666666666667,-0.1666666666666666,3.712936547804935,0.0,2.0,0.0,0.6222222222222199
345,20640.0,5.733333333333333,-0.1666666666666666,3.713631680192143,0.0,2.0,0.0,0.6249999999999977
346,20700.0,5.75,-0.1666666666666666,3.714324250099204,0.0,2.0,0.0,0.6277777777777753
347,20760.0,5.766666666666667,-0.1666666666666666,3.715014256322034,0.0,2.0,0.0,0.6305555555555531
348,20820.0,5.783333333333333,-0.1666666666666666,3.715701699146325,0.0,2.0,0.0,0.6333333333333309
349,20880.0,5.8,-0.1666666666666666,3.7163865798508375,0.0,2.0,0.0,0.6361111111111085
350,20940.0,5.816666666666666,-0.1666666666666666,3.717068900992377,0.0,2.0,0.0,0.6388888888888863
351,21000.0,5.833333333333333,-0.1666666666666666,3.717748666522848,0.0,2.0,0.0,0.641666666666664
352,21060.0,5.85,-0.1666666666666666,3.7184258817097424,0.0,2.0,0.0,0.6444444444444417
353,21120.0,5.866666666666666,-0.1666666666666666,3.7191005525269594,0.0,2.0,0.0,0.6472222222222195
354,21180.0,5.883333333333334,-0.1666666666666666,3.719772686377584,0.0,2.0,0.0,0.6499999999999971
355,21240.0,5.9,-0.1666666666666666,3.720442291786092,0.0,2.0,0.0,0.6527777777777749
356,21300.0,5.916666666666667,-0.1666666666666666,3.721109378369788,0.0,2.0,0.0,0.6555555555555527
357,21360.0,5.933333333333334,-0.1666666666666666,3.7217739569745327,0.0,2.0,0.0,0.6583333333333303
358,21420.0,5.95,-0.1666666666666666,3.7224360392211904,0.0,2.0,0.0,0.6611111111111081
359,21480.0,5.966666666666667,-0.1666666666666666,3.7230956377552857,0.0,2.0,0.0,0.6638888888888859
360,21540.0,5.983333333333333,-0.1666666666666666,3.723752766345144,0.0,2.0,0.0,0.6666666666666635
361,21600.0,6.0,-0.1666666666666666,3.724407439804015,0.0,2.0,0.0,0.6694444444444413
362,21660.0,6.016666666666667,-0.1666666666666666,3.725059673440063,0.0,2.0,0.0,0.6722222222222191
363,21720.0,6.033333333333333,-0.1666666666666666,3.725709483697983,0.0,2.0,0.0,0.6749999999999967
364,21780.0,6.05,-0.1666666666666666,3.72635688787867,0.0,2.0,0.0,0.6777777777777745
365,21840.0,6.066666666666666,-0.1666666666666666,3.727001904109403,0.0,2.0,0.0,0.6805555555555521
366,21900.0,6.083333333333333,-0.1666666666666666,3.7276445514605614,0.0,2.0,0.0,0.6833333333333299
367,21960.0,6.1,-0.1666666666666666,3.728284849538295,0.0,2.0,0.0,0.6861111111111077
368,22020.0,6.116666666666666,-0.1666666666666666,3.728922818703972,0.0,2.0,0.0,0.6888888888888853
369,22080.0,6.133333333333334,-0.1666666666666666,3.72955848015822,0.0,2.0,0.0,0.6916666666666631
370,22140.0,6.15,-0.1666666666666666,3.73019185586875,0.0,2.0,0.0,0.6944444444444409
371,22200.0,6.166666666666667,-0.1666666666666666,3.730822968080761,0.0,2.0,0.0,0.6972222222222185
372,22260.0,6.183333333333334,-0.1666666666666666,3.731451839884225,0.0,2.0,0.0,0.6999999999999963
373,22320.0,6.2,-0.1666666666666666,3.732078494963513,0.0,2.0,0.0,0.702777777777774
374,22380.0,6.216666666666667,-0.1666666666666666,3.732702957569731,0.0,2.0,0.0,0.7055555555555517
375,22440.0,6.233333333333333,-0.1666666666666666,3.7333252526226617,0.0,2.0,0.0,0.7083333333333295
376,22500.0,6.25,-0.1666666666666666,3.733945405350307,0.0,2.0,0.0,0.7111111111111071
377,22560.0,6.266666666666667,-0.1666666666666666,3.734563441482522,0.0,2.0,0.0,0.7138888888888849
378,22620.0,6.283333333333333,-0.1666666666666666,3.73517938732466,0.0,2.0,0.0,0.7166666666666627
379,22680.0,6.3,-0.1666666666666666,3.735793269693591,0.0,2.0,0.0,0.7194444444444403
380,22740.0,6.316666666666666,-0.1666666666666666,3.7364051154871993,0.0,2.0,0.0,0.7222222222222181
381,22800.0,6.333333333333333,-0.1666666666666666,3.73701495218432,0.0,2.0,0.0,0.7249999999999959
382,22860.0,6.35,-0.1666666666666666,3.737622807624831,0.0,2.0,0.0,0.7277777777777735
383,22920.0,6.366666666666666,-0.1666666666666666,3.738228709986161,0.0,2.0,0.0,0.7305555555555513
384,22980.0,6.383333333333334,-0.1666666666666666,3.7388326878736455,0.0,2.0,0.0,0.733333333333329
385,23040.0,6.4,-0.1666666666666666,3.739434770005465,0.0,2.0,0.0,0.7361111111111067
386,23100.0,6.416666666666667,-0.1666666666666666,3.740034985384094,0.0,2.0,0.0,0.7388888888888845
387,23160.0,6.433333333333334,-0.1666666666666666,3.7406333633621296,0.0,2.0,0.0,0.7416666666666621
388,23220.0,6.45,-0.1666666666666666,3.741229933587634,0.0,2.0,0.0,0.7444444444444399
389,23280.0,6.466666666666667,-0.1666666666666666,3.741824725629384,0.0,2.0,0.0,0.7472222222222177
390,23340.0,6.483333333333333,-0.1666666666666666,3.742417769416276,0.0,2.0,0.0,0.7499999999999953
391,23400.0,6.5,-0.1666666666666666,3.743009095046804,0.0,2.0,0.0,0.7527777777777731
392,23460.0,6.516666666666667,-0.1666666666666666,3.743598732770636,0.0,2.0,0.0,0.7555555555555509
393,23520.0,6.533333333333333,-0.1666666666666666,3.744186713069591,0.0,2.0,0.0,0.7583333333333285
394,23580.0,6.55,-0.1666666666666666,3.744773066385007,0.0,2.0,0.0,0.7611111111111063
395,23640.0,6.566666666666666,-0.1666666666666666,3.7453578232698623,0.0,2.0,0.0,0.763888888888884
396,23700.0,6.583333333333333,-0.1666666666666666,3.745941014448517,0.0,2.0,0.0,0.7666666666666617
397,23760.0,6.6,-0.1666666666666666,3.746522670771424,0.0,2.0,0.0,0.7694444444444395
398,23820.0,6.616666666666666,-0.1666666666666666,3.74710282289143,0.0,2.0,0.0,0.7722222222222171
399,23880.0,6.633333333333334,-0.1666666666666666,3.747681501649178,0.0,2.0,0.0,0.7749999999999949
400,23940.0,6.65,-0.1666666666666666,3.748258737909787,0.0,2.0,0.0,0.7777777777777727
401,24000.0,6.666666666666667,-0.1666666666666666,3.7488345625495496,0.0,2.0,0.0,0.7805555555555503
402,24060.0,6.683333333333334,-0.1666666666666666,3.749409006529085,0.0,2.0,0.0,0.7833333333333281
403,24120.0,6.7,-0.1666666666666666,3.7499821006591065,0.0,2.0,0.0,0.7861111111111058
404,24180.0,6.716666666666667,-0.1666666666666666,3.750553875735609,0.0,2.0,0.0,0.7888888888888835
405,24240.0,6.733333333333333,-0.1666666666666666,3.751124362594559,0.0,2.0,0.0,0.7916666666666613
406,24300.0,6.75,-0.1666666666666666,3.751693592075376,0.0,2.0,0.0,0.794444444444439
407,24360.0,6.766666666666667,-0.1666666666666666,3.7522615947427607,0.0,2.0,0.0,0.7972222222222167
408,24420.0,6.783333333333333,-0.1666666666666666,3.752828401224325,0.0,2.0,0.0,0.7999999999999945
409,24480.0,6.8,-0.1666666666666666,3.753394042071639,0.0,2.0,0.0,0.8027777777777722
410,24540.0,6.816666666666666,-0.1666666666666666,3.753958547751615,0.0,2.0,0.0,0.8055555555555499
411,24600.0,6.833333333333333,-0.1666666666666666,3.7545219487128825,0.0,2.0,0.0,0.8083333333333277
412,24660.0,6.85,-0.1666666666666666,3.7550842751854874,0.0,2.0,0.0,0.8111111111111053
413,24720.0,6.866666666666666,-0.1666666666666666,3.755645557301113,0.0,2.0,0.0,0.8138888888888831
414,24780.0,6.883333333333334,-0.1666666666666666,3.756205825143437,0.0,2.0,0.0,0.8166666666666608
415,24840.0,6.9,-0.1666666666666666,3.756765108719327,0.0,2.0,0.0,0.8194444444444385
416,24900.0,6.916666666666667,-0.1666666666666666,3.7573234377204288,0.0,2.0,0.0,0.8222222222222163
417,24960.0,6.933333333333334,-0.1666666666666666,3.7578808418189222,0.0,2.0,0.0,0.824999999999994
418,25020.0,6.95,-0.1666666666666666,3.7584373505498343,0.0,2.0,0.0,0.8277777777777717
419,25080.0,6.966666666666667,-0.1666666666666666,3.7589929933063937,0.0,2.0,0.0,0.8305555555555495
420,25140.0,6.983333333333333,-0.1666666666666666,3.759547799400464,0.0,2.0,0.0,0.8333333333333272
421,25200.0,7.0,-0.1666666666666666,3.7601017978915143,0.0,2.0,0.0,0.8361111111111049
422,25260.0,7.016666666666667,-0.1666666666666666,3.760655017693692,0.0,2.0,0.0,0.8388888888888827
423,25320.0,7.033333333333333,-0.1666666666666666,3.7612074876222943,0.0,2.0,0.0,0.8416666666666603
424,25380.0,7.05,-0.1666666666666666,3.761759236371555,0.0,2.0,0.0,0.8444444444444381
425,25440.0,7.066666666666666,-0.1666666666666666,3.7623102923101928,0.0,2.0,0.0,0.8472222222222158
426,25500.0,7.083333333333333,-0.1666666666666666,3.762860683740945,0.0,2.0,0.0,0.8499999999999935
427,25560.0,7.1,-0.1666666666666666,3.763410438801,0.0,2.0,0.0,0.8527777777777713
428,25620.0,7.116666666666666,-0.1666666666666666,3.7639595854605625,0.0,2.0,0.0,0.855555555555549
429,25680.0,7.133333333333334,-0.1666666666666666,3.764508151578043,0.0,2.0,0.0,0.8583333333333267
430,25740.0,7.15,-0.1666666666666666,3.765056164753767,0.0,2.0,0.0,0.8611111111111045
431,25800.0,7.166666666666667,-0.1666666666666666,3.7656036524255625,0.0,2.0,0.0,0.8638888888888822
432,25860.0,7.183333333333334,-0.1666666666666666,3.766150641911796,0.0,2.0,0.0,0.8666666666666599
433,25920.0,7.2,-0.1666666666666666,3.76669716039456,0.0,2.0,0.0,0.8694444444444377
434,25980.0,7.216666666666667,-0.1666666666666666,3.767243234743664,0.0,2.0,0.0,0.8722222222222153
435,26040.0,7.233333333333333,-0.1666666666666666,3.7677888917453215,0.0,2.0,0.0,0.8749999999999931
436,26100.0,7.25,-0.1666666666666666,3.7683341580176952,0.0,2.0,0.0,0.8777777777777708
437,26160.0,7.266666666666667,-0.1666666666666666,3.768879060011937,0.0,2.0,0.0,0.8805555555555485
438,26220.0,7.283333333333333,-0.1666666666666666,3.769423624062816,0.0,2.0,0.0,0.8833333333333263
439,26280.0,7.3,-0.1666666666666666,3.769967876262856,0.0,2.0,0.0,0.886111111111104
440,26340.0,7.316666666666666,-0.1666666666666666,3.7705118425480895,0.0,2.0,0.0,0.8888888888888817
441,26400.0,7.333333333333333,-0.1666666666666666,3.771055548738042,0.0,2.0,0.0,0.8916666666666595
442,26460.0,7.35,-0.1666666666666666,3.771599020523289,0.0,2.0,0.0,0.8944444444444372
443,26520.0,7.366666666666666,-0.1666666666666666,3.772142283312648,0.0,2.0,0.0,0.8972222222222149
444,26580.0,7.383333333333334,-0.1666666666666666,3.772685362436184,0.0,2.0,0.0,0.8999999999999926
445,26640.0,7.4,-0.1666666666666666,3.7732282830730544,0.0,2.0,0.0,0.9027777777777704
446,26700.0,7.416666666666667,-0.1666666666666666,3.773771070254381,0.0,2.0,0.0,0.9055555555555481
447,26760.0,7.433333333333334,-0.1666666666666666,3.774313748910007,0.0,2.0,0.0,0.9083333333333258
448,26820.0,7.45,-0.1666666666666666,3.774856343759049,0.0,2.0,0.0,0.9111111111111035
449,26880.0,7.466666666666667,-0.1666666666666666,3.775398879387409,0.0,2.0,0.0,0.9138888888888813
450,26940.0,7.483333333333333,-0.1666666666666666,3.7759413802851673,0.0,2.0,0.0,0.916666666666659
451,27000.0,7.5,-0.1666666666666666,3.77648387083756,0.0,2.0,0.0,0.9194444444444367
452,27060.0,7.516666666666667,-0.1666666666666666,3.7770263751904887,0.0,2.0,0.0,0.9222222222222145
453,27120.0,7.533333333333333,-0.1666666666666666,3.7775689174327898,0.0,2.0,0.0,0.9249999999999922
454,27180.0,7.55,-0.1666666666666666,3.778111521533768,0.0,2.0,0.0,0.9277777777777699
455,27240.0,7.566666666666666,-0.1666666666666666,3.778654211347365,0.0,2.0,0.0,0.9305555555555476
456,27300.0,7.583333333333333,-0.1666666666666666,3.7791970106557424,0.0,2.0,0.0,0.9333333333333254
457,27360.0,7.6,-0.1666666666666666,3.7797399430725274,0.0,2.0,0.0,0.9361111111111031
458,27420.0,7.616666666666666,-0.1666666666666666,3.780283032113621,0.0,2.0,0.0,0.9388888888888808
459,27480.0,7.633333333333334,-0.1666666666666666,3.780826301232516,0.0,2.0,0.0,0.9416666666666585
460,27540.0,7.65,-0.1666666666666666,3.781369773813836,0.0,2.0,0.0,0.9444444444444363
461,27600.0,7.666666666666667,-0.1666666666666666,3.781913473052577,0.0,2.0,0.0,0.947222222222214
462,27660.0,7.683333333333334,-0.1666666666666666,3.782457422120384,0.0,2.0,0.0,0.9499999999999917
463,27720.0,7.7,-0.1666666666666666,3.78300164411036,0.0,2.0,0.0,0.9527777777777695
464,27780.0,7.716666666666667,-0.1666666666666666,3.783546162042027,0.0,2.0,0.0,0.9555555555555472
465,27840.0,7.733333333333333,-0.1666666666666666,3.7840909989025016,0.0,2.0,0.0,0.9583333333333249
466,27900.0,7.75,-0.1666666666666666,3.784636177558841,0.0,2.0,0.0,0.9611111111111026
467,27960.0,7.766666666666667,-0.1666666666666666,3.785181720823733,0.0,2.0,0.0,0.9638888888888804
468,28020.0,7.783333333333333,-0.1666666666666666,3.785727651489193,0.0,2.0,0.0,0.9666666666666581
469,28080.0,7.8,-0.1666666666666666,3.786273992321926,0.0,2.0,0.0,0.9694444444444358
470,28140.0,7.816666666666666,-0.1666666666666666,3.786820765951888,0.0,2.0,0.0,0.9722222222222136
471,28200.0,7.833333333333333,-0.1666666666666666,3.787367995027156,0.0,2.0,0.0,0.9749999999999913
472,28260.0,7.85,-0.1666666666666666,3.78791570216368,0.0,2.0,0.0,0.977777777777769
473,28320.0,7.866666666666666,-0.1666666666666666,3.788463909950612,0.0,2.0,0.0,0.9805555555555467
474,28380.0,7.883333333333334,-0.1666666666666666,3.7890126409897618,0.0,2.0,0.0,0.9833333333333245
475,28440.0,7.9,-0.1666666666666666,3.789561917813629,0.0,2.0,0.0,0.9861111111111022
476,28500.0,7.916666666666667,-0.1666666666666666,3.79011176294742,0.0,2.0,0.0,0.9888888888888799
477,28560.0,7.933333333333334,-0.1666666666666666,3.790662198941636,0.0,2.0,0.0,0.9916666666666576
478,28620.0,7.95,-0.1666666666666666,3.791213248368472,0.0,2.0,0.0,0.9944444444444354
479,28680.0,7.966666666666667,-0.1666666666666666,3.791764933715388,0.0,2.0,0.0,0.9972222222222131
480,28740.0,7.983333333333333,-0.1666666666666666,3.792317277533,0.0,2.0,0.0,0.9999999999999908
481,28800.0,8.0,-0.1666666666666666,3.792870302387502,0.0,2.0,0.0,1.0027777777777684
482,28860.0,8.016666666666667,-0.1666666666666666,3.793424030865844,0.0,2.0,0.0,1.0055555555555462
483,28920.0,8.033333333333333,-0.1666666666666666,3.793978485614152,0.0,2.0,0.0,1.008333333333324
484,28980.0,8.05,-0.1666666666666666,3.794533689257992,0.0,2.0,0.0,1.0111111111111017
485,29040.0,8.066666666666666,-0.1666666666666666,3.795089664462104,0.0,2.0,0.0,1.0138888888888795
486,29100.0,8.083333333333334,-0.1666666666666666,3.795646433962275,0.0,2.0,0.0,1.0166666666666573
487,29160.0,8.1,-0.1666666666666666,3.796204020561972,0.0,2.0,0.0,1.0194444444444348
488,29220.0,8.116666666666667,-0.1666666666666666,3.796762447026527,0.0,2.0,0.0,1.0222222222222126
489,29280.0,8.133333333333333,-0.1666666666666666,3.7973217362283713,0.0,2.0,0.0,1.0249999999999904
490,29340.0,8.15,-0.1666666666666666,3.797881911099742,0.0,2.0,0.0,1.0277777777777681
491,29400.0,8.166666666666666,-0.1666666666666666,3.7984429946371336,0.0,2.0,0.0,1.030555555555546
492,29460.0,8.183333333333334,-0.1666666666666666,3.7990050099392154,0.0,2.0,0.0,1.0333333333333234
493,29520.0,8.2,-0.1666666666666666,3.799567980125768,0.0,2.0,0.0,1.0361111111111012
494,29580.0,8.216666666666667,-0.1666666666666666,3.80013192839638,0.0,2.0,0.0,1.038888888888879
495,29640.0,8.233333333333333,-0.1666666666666666,3.800696878061899,0.0,2.0,0.0,1.0416666666666567
496,29700.0,8.25,-0.1666666666666666,3.80126285254032,0.0,2.0,0.0,1.0444444444444345
497,29760.0,8.266666666666667,-0.1666666666666666,3.8018298752470177,0.0,2.0,0.0,1.0472222222222123
498,29820.0,8.283333333333333,-0.1666666666666666,3.802397969741517,0.0,2.0,0.0,1.0499999999999898
499,29880.0,8.3,-0.1666666666666666,3.80296715967792,0.0,2.0,0.0,1.0527777777777676
500,29940.0,8.316666666666666,-0.1666666666666666,3.803537468807871,0.0,2.0,0.0,1.0555555555555454
501,30000.0,8.333333333333334,-0.1666666666666666,3.80410892101836,0.0,2.0,0.0,1.0583333333333231
502,30060.0,8.35,-0.1666666666666666,3.8046815402455048,0.0,2.0,0.0,1.061111111111101
503,30120.0,8.366666666666667,-0.1666666666666666,3.8052553505332862,0.0,2.0,0.0,1.0638888888888784
504,30180.0,8.383333333333333,-0.1666666666666666,3.8058303760646894,0.0,2.0,0.0,1.0666666666666562
505,30240.0,8.4,-0.1666666666666666,3.80640664115568,0.0,2.0,0.0,1.0694444444444342
506,30300.0,8.416666666666666,-0.1666666666666666,3.8069841701365297,0.0,2.0,0.0,1.072222222222212
507,30360.0,8.433333333333334,-0.1666666666666666,3.807562987504272,0.0,2.0,0.0,1.0749999999999897
508,30420.0,8.45,-0.1666666666666666,3.808143117867983,0.0,2.0,0.0,1.0777777777777677
509,30480.0,8.466666666666667,-0.1666666666666666,3.808724585949249,0.0,2.0,0.0,1.0805555555555455
510,30540.0,8.483333333333333,-0.1666666666666666,3.8093074166200656,0.0,2.0,0.0,1.0833333333333233
511,30600.0,8.5,-0.1666666666666666,3.809891634807259,0.0,2.0,0.0,1.0861111111111013
512,30660.0,8.516666666666667,-0.1666666666666666,3.81047726555216,0.0,2.0,0.0,1.088888888888879
513,30720.0,8.533333333333333,-0.1666666666666666,3.811064334041327,0.0,2.0,0.0,1.0916666666666568
514,30780.0,8.55,-0.1666666666666666,3.811652865597148,0.0,2.0,0.0,1.0944444444444348
515,30840.0,8.566666666666666,-0.1666666666666666,3.812242885544952,0.0,2.0,0.0,1.0972222222222126
516,30900.0,8.583333333333334,-0.1666666666666666,3.812834419375136,0.0,2.0,0.0,1.0999999999999903
517,30960.0,8.6,-0.1666666666666666,3.813427492680171,0.0,2.0,0.0,1.1027777777777683
518,31020.0,8.616666666666667,-0.1666666666666666,3.814022131151279,0.0,2.0,0.0,1.105555555555546
519,31080.0,8.633333333333333,-0.1666666666666666,3.8146183606163846,0.0,2.0,0.0,1.108333333333324
520,31140.0,8.65,-0.1666666666666666,3.8152162069306352,0.0,2.0,0.0,1.1111111111111018
521,31200.0,8.666666666666666,-0.1666666666666666,3.815815696037717,0.0,2.0,0.0,1.1138888888888796
522,31260.0,8.683333333333334,-0.1666666666666666,3.8164168539998222,0.0,2.0,0.0,1.1166666666666576
523,31320.0,8.7,-0.1666666666666666,3.8170197069831975,0.0,2.0,0.0,1.1194444444444354
524,31380.0,8.716666666666667,-0.1666666666666666,3.8176242811052608,0.0,2.0,0.0,1.1222222222222131
525,31440.0,8.733333333333333,-0.1666666666666666,3.81823060261046,0.0,2.0,0.0,1.1249999999999911
526,31500.0,8.75,-0.1666666666666666,3.818838697795504,0.0,2.0,0.0,1.1277777777777689
527,31560.0,8.766666666666667,-0.1666666666666666,3.81944859300077,0.0,2.0,0.0,1.1305555555555467
528,31620.0,8.783333333333333,-0.1666666666666666,3.82006031464816,0.0,2.0,0.0,1.1333333333333246
529,31680.0,8.8,-0.1666666666666666,3.820673889112823,0.0,2.0,0.0,1.1361111111111024
530,31740.0,8.816666666666666,-0.1666666666666666,3.821289342786778,0.0,2.0,0.0,1.1388888888888802
531,31800.0,8.833333333333334,-0.1666666666666666,3.821906702107686,0.0,2.0,0.0,1.1416666666666582
532,31860.0,8.85,-0.1666666666666666,3.822525993537509,0.0,2.0,0.0,1.144444444444436
533,31920.0,8.866666666666667,-0.1666666666666666,3.823147243383672,0.0,2.0,0.0,1.1472222222222137
534,31980.0,8.883333333333333,-0.1666666666666666,3.823770477992793,0.0,2.0,0.0,1.1499999999999917
535,32040.0,8.9,-0.1666666666666666,3.824395723660556,0.0,2.0,0.0,1.1527777777777695
536,32100.0,8.916666666666666,-0.1666666666666666,3.8250230066163855,0.0,2.0,0.0,1.1555555555555472
537,32160.0,8.933333333333334,-0.1666666666666666,3.825652353061089,0.0,2.0,0.0,1.1583333333333252
538,32220.0,8.95,-0.1666666666666666,3.826283789014932,0.0,2.0,0.0,1.161111111111103
539,32280.0,8.966666666666667,-0.1666666666666666,3.8269173403843593,0.0,2.0,0.0,1.163888888888881
540,32340.0,8.983333333333333,-0.1666666666666666,3.827553032989336,0.0,2.0,0.0,1.1666666666666587
541,32400.0,9.0,-0.1666666666666666,3.828190892533453,0.0,2.0,0.0,1.1694444444444365
542,32460.0,9.016666666666667,-0.1666666666666666,3.828830944393413,0.0,2.0,0.0,1.1722222222222145
543,32520.0,9.033333333333331,-0.1666666666666666,3.8294732138351257,0.0,2.0,0.0,1.1749999999999923
544,32580.0,9.05,-0.1666666666666666,3.8301177259049934,0.0,2.0,0.0,1.17777777777777
