, time, Time(h), current, voltage,Cycle, step, disAh, chgAh
107,6360.0,1.7666666666666666,0.0766666666666666,2.4422849042784907,0.0,2.0,0.058777777777777734,0.0
108,6420.0,1.7833333333333334,0.0766666666666666,2.4327712903276075,0.0,2.0,0.06005555555555552,0.0
109,6480.0,1.8,0.0766666666666666,2.4230935433123006,0.0,2.0,0.061333333333333295,0.0
110,6540.0,1.8166666666666669,0.0766666666666666,2.413248641095604,0.0,2.0,0.06261111111111109,0.0
111,6600.0,1.8333333333333333,0.0766666666666666,2.403233521977884,0.0,2.0,0.06388888888888884,0.0
112,6660.0,1.85,0.0766666666666666,2.3930450823039853,0.0,2.0,0.06516666666666664,0.0
113,6720.0,1.8666666666666667,0.0766666666666666,2.3826801742112647,0.0,2.0,0.0664444444444444,0.0
114,6780.0,1.8833333333333333,0.0766666666666666,2.3721356034981307,0.0,2.0,0.06772222222222217,0.0
115,6840.0,1.9,0.0766666666666666,2.3614081275947907,0.0,2.0,0.06899999999999994,0.0
116,6900.0,1.9166666666666667,0.0766666666666666,2.3504945099126235,0.0,2.0,0.07027777777777773,0.0
117,6960.0,1.9333333333333331,0.0766666666666666,2.3393913360214595,0.0,2.0,0.07155555555555548,0.0
118,7020.0,1.95,0.0766666666666666,2.32809520913566,0.0,2.0,0.07283333333333328,0.0
119,7080.0,1.9666666666666663,0.0766666666666666,2.316602676350426,0.0,2.0,0.07411111111111103,0.0
120,7140.0,1.9833333333333332,0.0766666666666666,2.304910226959524,0.0,2.0,0.07538888888888882,0.0
121,7200.0,2.0,0.0766666666666666,2.2930142907905964,0.0,2.0,0.07666666666666662,0.0
122,7260.0,2.0166666666666666,0.0766666666666666,2.280911236549655,0.0,2.0,0.07794444444444439,0.0
123,7320.0,2.033333333333333,0.0766666666666666,2.268597370166746,0.0,2.0,0.07922222222222215,0.0
124,7380.0,2.05,0.0766666666666666,2.256068933135201,0.0,2.0,0.08049999999999992,0.0
125,7440.0,2.066666666666667,0.0766666666666666,2.243322100836996,0.0,2.0,0.08177777777777773,0.0
126,7500.0,2.083333333333333,0.0766666666666666,2.2303529808469698,0.0,2.0,0.08305555555555547,0.0
127,7560.0,2.1,0.0766666666666666,2.2171576112085685,0.0,2.0,0.08433333333333327,0.0
128,7620.0,2.1166666666666667,0.0766666666666666,2.2037319586736754,0.0,2.0,0.08561111111111104,0.0
129,7680.0,2.1333333333333333,0.0766666666666666,2.190071916898882,0.0,2.0,0.08688888888888881,0.0
130,7740.0,2.15,0.0766666666666666,2.1761733045901317,0.0,2.0,0.08816666666666657,0.0
131,7800.0,2.1666666666666665,0.0766666666666666,2.1620318635871656,0.0,2.0,0.08944444444444434,0.0
132,7860.0,2.183333333333333,0.0766666666666666,2.147643256878528,0.0,2.0,0.09072222222222211,0.0
133,7920.0,2.2,0.0766666666666666,2.133003066536993,0.0,2.0,0.09199999999999992,0.0
134,7980.0,2.216666666666667,0.0766666666666666,2.118106791564244,0.0,2.0,0.09327777777777768,0.0
135,8040.0,2.2333333333333334,0.0766666666666666,2.1029498456322497,0.0,2.0,0.09455555555555545,0.0
136,8100.0,2.25,0.0766666666666666,2.0875275547072416,0.0,2.0,0.09583333333333321,0.0
137,8160.0,2.2666666666666666,0.0766666666666666,2.0718351545401883,0.0,2.0,0.09711111111111098,0.0
138,8220.0,2.283333333333333,0.0766666666666666,2.0558677880053446,0.0,2.0,0.09838888888888875,0.0
139,8280.0,2.3,0.0766666666666666,2.03962050226556,0.0,2.0,0.09966666666666651,0.0
140,8340.0,2.316666666666667,0.0766666666666666,2.0230882457396198,0.0,2.0,0.10094444444444432,0.0
141,8400.0,2.333333333333333,0.0766666666666666,2.006265864842664,0.0,2.0,0.10222222222222206,0.0
142,8422.048925525056,2.339458034868071,0.0766666666666666,2.000010003576623,0.0,2.0,0.10269178267321864,0.0
